SPDR Gold Shares (New York Stock Exchange Arca),
"The "SPDR" trademark is used under license from The McGraw-Hill Companies, Inc. ("McGraw-Hill"). No financial product offered by SPDR" Gold Trust, or its affiliates is sponsored, endorsed, sold or promoted by McGraw-Hill."
"Note: This document is for information purposes only and is subject to change without notice. No part of this document may be reproduced in any manner without the written permission of SPDR Gold Shares spdrgoldshares@ssga.com. Under no circumstances should it be used or considered as an offer to sell or a solicitation of any offer to buy the securities or other instruments mentioned in it"
"Note: SPDR Gold Shares does not represent that this information is accurate or complete and it should not be relied upon as such. SPDR Gold Shares is not responsible for any loss, damage, expense or claim, howsoever arising, suffered as a result of reliance on the data contained within this file."
"Note: On dates where the LBMA Gold Price is not published the most recently available LBMA Gold Price is used."
"*Note:  Since March 20, 2015, the Trust has been using the LBMA Gold Price PM as the price of gold in determining the value of the Trust's gold.  Before that date, the Trust used the London PM Fix, which was discontinued on March 19, 2015. All references to LBMA gold price have been provided for informational purposes only. ICE benchmark administration limited accepts no liability or responsibility for the accuracy of the prices or the underlying product to which the prices may be referenced."
Date, GLD Close, LBMA Gold Price, NAV per GLD in Gold, NAV/share at 10.30 a.m. NYT, Indicative Price of GLD at 4.15 p.m. NYT, Mid point of bid/ask spread at 4.15 p.m. NYT#, Premium/Discount of GLD mid point v Indicative Value of GLD at 4.15 p.m. NYT, Daily Share Volume, Total Net Asset Value Ounces in the Trust as at 4.15 p.m. NYT, Total Net Asset Value Tonnes in the Trust as at 4.15 p.m. NYT, Total Net Asset Value in the Trust
21-Mar-2011, 139.11, $1432.00, 97.525290, 139.65621445, 139.159, $139.14, -0.0135%, 13731587, 39088500.75, 1215.78, 55960245131.19
22-Mar-2011, 139.05, $1426.00, 97.524110, 139.06938716, 139.094, $139.07, -0.0171%, 9539589, 39059243.51, 1214.87, 55683382619.69
23-Mar-2011, 140.34, $1439.50, 97.523290, 140.38478122, 140.349, $140.31, -0.0276%, 11555075, 39059243.51, 1214.87, 56210066399.66
24-Mar-2011, 139.22, $1447.00, 97.522370, 141.11486392, 139.306, $139.25, -0.0401%, 16973433, 39029986.80, 1213.96, 56460057054.12
25-Mar-2011, 139.26, $1436.00, 97.521080, 140.04027284, 139.323, $139.25, -0.0527%, 12477728, 39029986.80, 1213.96, 56030113163.91
28-Mar-2011, 138.56, $1417.00, 97.517450, 138.18222813, 138.333, $138.54, 0.1494%, 7653356, 38961724.59, 1211.84, 55189981917.08
29-Mar-2011, 138.24, $1417.50, 97.516390, 138.22948859, 138.234, $138.23, -0.0032%, 6047865, 38961724.59, 1211.84, 55208857744.16
30-Mar-2011, 138.67, $1425.50, 97.515520, 139.0083703, 138.769, $138.69, -0.0573%, 10597856, 38961724.59, 1211.84, 55519943096.45
31-Mar-2011, 139.82, $1439.00, 97.514780, 140.32376609, 139.992, $139.86, -0.0944%, 15223048, 38942221.63, 1211.23, 56017247422.78
01-Apr-2011, 139.20, $1418.00, 97.513180, 138.27368698, 139.261, $139.19, -0.0513%, 15734173, 38942221.63, 1211.23, 55198855842.92
04-Apr-2011, 139.84, $1435.50, 97.510460, 139.97625881, 139.723, $139.79, 0.0481%, 6218433, 38942221.63, 1211.23, 55878522516.08
05-Apr-2011, 142.05, $1433.50, 97.509330, 139.77962565, 141.710, $142.01, 0.2115%, 18281680, 38990976.30, 1212.75, 55869916371.25
06-Apr-2011, 142.38, $1461.50, 97.509050, 142.50948081, 142.344, $142.41, 0.0466%, 10605701, 38756954.58, 1205.47, 56619016726.38
07-Apr-2011, 142.51, $1459.50, 97.507930, 142.31281954, 142.347, $142.48, 0.0935%, 9485109, 39134493.46, 1217.21, 57110134479.66
08-Apr-2011, 143.66, $1469.50, 97.506940, 143.28644222, 143.438, $143.69, 0.1760%, 13090729, 39134493.46, 1217.21, 57500849261.03
11-Apr-2011, 142.62, $1468.00, 97.503720, 143.13545414, 142.531, $142.64, 0.0765%, 9469482, 39134493.46, 1217.21, 57440257746.00
12-Apr-2011, 141.65, $1450.50, 97.502460, 141.42731655, 141.544, $141.66, 0.0817%, 14943535, 39105242.72, 1216.30, 56712353938.00
13-Apr-2011, 141.90, $1457.50, 97.501470, 142.10839435, 142.138, $141.92, -0.1531%, 13882760, 38997991.10, 1212.96, 56829146900.14
14-Apr-2011, 143.82, $1465.75, 97.500500, 142.91136288, 143.652, $143.81, 0.1097%, 13073866, 38997991.10, 1212.96, 57150254015.72
15-Apr-2011, 145.06, $1476.75, 97.499580, 143.98249801, 144.821, $145.06, 0.1650%, 19059471, 39582988.58, 1231.16, 58442495941.14
18-Apr-2011, 145.93, $1493.00, 97.496610, 145.56243183, 145.787, $145.92, 0.0914%, 17367788, 39582988.58, 1231.16, 59083791080.52
19-Apr-2011, 145.93, $1490.50, 97.495500, 145.31704163, 145.688, $145.95, 0.1802%, 10943588, 39553739.93, 1230.25, 58940592087.10
20-Apr-2011, 146.50, $1501.00, 97.494600, 146.33938827, 146.179, $146.49, 0.2131%, 13375300, 39553739.93, 1230.25, 59355255880.70
21-Apr-2011, 146.74, $1504.00, 97.493580, 146.63033859, 146.835, $146.74, -0.0648%, 10104123, 39534241.22, 1229.64, 59443939262.66
22-Apr-2011, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
25-Apr-2011, 146.87, $1504.00, 97.489300, 146.62391106, 147.243, $146.89, -0.2397%, 15573421, 39534241.22, 1229.64, 59441333543.78
26-Apr-2011, 146.39, $1497.50, 97.488100, 145.98843705, 146.376, $146.37, -0.0044%, 15953404, 39534241.22, 1229.64, 59183712380.15
27-Apr-2011, 149.21, $1511.00, 97.487310, 147.30333054, 148.571, $149.18, 0.4101%, 20871365, 39534241.22, 1229.64, 59716770199.04
28-Apr-2011, 149.81, $1535.50, 97.486750, 149.6909079, 149.676, $149.82, 0.0960%, 20490561, 39534241.22, 1229.64, 60684694063.79
29-Apr-2011, 152.36, $1535.50, 97.485680, 149.68926745, 152.570, $152.36, -0.1376%, 26140384, 39534241.22, 1229.64, 60684029026.05
02-May-2011, 150.43, $1535.50, 97.482480, 149.68434622, 151.658, $150.42, -0.8166%, 20549676, 39534241.22, 1229.64, 60682033956.55
03-May-2011, 149.88, $1540.25, 97.481520, 150.14591649, 149.931, $149.89, -0.0276%, 24194421, 39368522.63, 1224.49, 60613906486.77
04-May-2011, 147.79, $1541.00, 97.480470, 150.21740971, 148.005, $147.76, -0.1653%, 35095110, 39222301.93, 1219.94, 60417442186.78
05-May-2011, 143.47, $1511.00, 97.478630, 147.29021365, 143.552, $143.44, -0.0780%, 51224942, 38851883.13, 1208.42, 58680421117.28
06-May-2011, 145.30, $1486.50, 97.476890, 144.8993909, 145.119, $145.32, 0.1387%, 24178431, 38754406.24, 1205.39, 57583017941.90
09-May-2011, 147.38, $1502.00, 97.474150, 146.40616893, 147.152, $147.42, 0.1822%, 13836818, 38644033.41, 1201.95, 58035405362.86
10-May-2011, 147.90, $1513.50, 97.473180, 147.5256581, 147.998, $147.88, -0.0800%, 11278435, 38644033.41, 1201.95, 58479170872.46
11-May-2011, 146.54, $1508.00, 97.472060, 146.98786617, 146.679, $146.59, -0.0606%, 21358793, 38614791.80, 1201.04, 58221893790.34
12-May-2011, 146.59, $1489.50, 97.470800, 145.18275669, 146.406, $146.57, 0.1120%, 18700122, 38361367.72, 1193.16, 57129414755.57
13-May-2011, 145.63, $1505.75, 97.469910, 146.76532166, 145.542, $145.59, 0.0329%, 16905450, 38332126.74, 1192.25, 57708124478.59
16-May-2011, 145.36, $1500.75, 97.466640, 146.27306387, 145.449, $145.39, -0.0409%, 10060996, 38332126.74, 1192.25, 57514568712.67
17-May-2011, 144.74, $1478.50, 97.465260, 144.10238541, 144.521, $144.73, 0.1443%, 16436657, 38332126.74, 1192.25, 56661057942.75
18-May-2011, 145.60, $1496.50, 97.464460, 145.85556388, 145.563, $145.59, 0.0184%, 10490482, 38302887.40, 1191.34, 57306651050.28
19-May-2011, 145.65, $1493.00, 97.463340, 145.51276252, 145.537, $145.66, 0.0844%, 8082103, 38302887.40, 1191.34, 57171964395.42
20-May-2011, 147.48, $1490.75, 97.462230, 145.29182308, 147.602, $147.51, -0.0621%, 19525615, 38644005.21, 1201.95, 57593678668.95
23-May-2011, 147.82, $1510.50, 97.459390, 147.2124015, 147.834, $147.85, 0.0107%, 15929805, 38887653.68, 1209.53, 58723026959.21
24-May-2011, 148.56, $1527.00, 97.458620, 148.8193098, 148.585, $148.57, -0.0104%, 14934026, 39033841.61, 1214.08, 59587251642.35
25-May-2011, 148.58, $1526.25, 97.457540, 148.74456436, 148.798, $148.62, -0.1197%, 11018248, 39033841.61, 1214.08, 59557323570.99
26-May-2011, 148.22, $1518.50, 97.456320, 147.98741741, 148.241, $148.25, 0.0062%, 9453365, 39033841.61, 1214.08, 59254161930.68
27-May-2011, 149.70, $1533.00, 97.455540, 149.39934333, 149.472, $149.72, 0.1656%, 10168211, 39004604.95, 1213.17, 59774677267.92
30-May-2011, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
31-May-2011, 149.64, $1536.50, 97.451350, 149.73399568, 149.573, $149.65, 0.0513%, 10168211, 38926643.87, 1210.74, 59788784473.86
01-Jun-2011, 149.88, $1533.75, 97.450220, 149.46426787, 150.678, $149.89, -0.5227%, 18343436, 38994859.03, 1212.87, 59785707149.22
02-Jun-2011, 149.50, $1539.50, 97.449290, 150.02317486, 149.404, $149.50, 0.0640%, 13241754, 38994859.03, 1212.87, 60009269945.58
03-Jun-2011, 150.26, $1540.00, 97.448230, 150.07027381, 150.231, $150.23, -0.0007%, 12504205, 38994859.03, 1212.87, 60028109525.60
06-Jun-2011, 150.48, $1549.00, 97.445260, 150.94271476, 150.441, $150.49, 0.0327%, 10508899, 38994859.03, 1212.87, 60377085905.50
07-Jun-2011, 150.43, $1545.00, 97.444090, 150.55111628, 150.541, $150.42, -0.0806%, 9386172, 38994859.03, 1212.87, 60220446512.07
08-Jun-2011, 149.81, $1537.75, 97.442820, 149.84269233, 149.594, $149.82, 0.1509%, 9559431, 38953088.82, 1211.57, 59892124123.32
09-Jun-2011, 150.58, $1537.75, 97.441750, 149.84105022, 150.421, $150.56, 0.0925%, 7712865, 38953088.82, 1211.57, 59891467771.27
10-Jun-2011, 149.24, $1529.25, 97.440600, 149.01104283, 149.438, $149.22, -0.1458%, 12342781, 38612046.72, 1200.96, 59038175168.53
13-Jun-2011, 147.77, $1526.25, 97.437370, 148.71377924, 147.759, $147.78, 0.0143%, 12987670, 38582815.51, 1200.05, 58875785202.17
14-Jun-2011, 148.73, $1516.00, 97.436170, 147.71323684, 148.580, $148.71, 0.0872%, 10903132, 38582815.51, 1200.05, 58479670463.08
15-Jun-2011, 149.14, $1529.75, 97.435280, 149.05162286, 148.830, $149.16, 0.2214%, 14468350, 38582815.51, 1200.05, 59009537489.39
16-Jun-2011, 149.01, $1523.25, 97.434130, 148.4165326, 148.738, $148.98, 0.1627%, 10922535, 38582815.51, 1200.05, 58758105257.08
17-Jun-2011, 149.94, $1537.50, 97.433260, 149.80363836, 149.818, $149.97, 0.1013%, 16153030, 38875115.29, 1209.14, 59756671340.14
20-Jun-2011, 150.03, $1544.00, 97.430160, 150.43216906, 150.208, $150.05, -0.1052%, 10128301, 38875115.29, 1209.14, 60007392238.97
21-Jun-2011, 150.76, $1544.75, 97.429110, 150.50361153, 150.606, $150.76, 0.1023%, 11600244, 38875115.29, 1209.14, 60035890640.65
22-Jun-2011, 150.99, $1552.50, 97.428170, 151.25723629, 150.848, $150.99, 0.0941%, 14099171, 38875115.29, 1209.14, 60336511554.84
23-Jun-2011, 148.32, $1523.00, 97.426570, 148.38066433, 147.957, $148.33, 0.2522%, 23307299, 38875115.29, 1209.14, 59189046999.62
24-Jun-2011, 146.26, $1514.75, 97.425340, 147.57503677, 146.299, $146.25, -0.0333%, 18521650, 38875115.29, 1209.14, 58867682166.14
27-Jun-2011, 145.73, $1498.00, 97.421770, 145.93781842, 145.546, $145.75, 0.1400%, 10554186, 38875115.29, 1209.14, 58214595766.37
28-Jun-2011, 146.24, $1499.00, 97.420730, 146.03367382, 146.087, $146.26, 0.1182%, 8625404, 38875115.29, 1209.14, 58252832487.46
29-Jun-2011, 147.18, $1504.25, 97.419780, 146.54371076, 147.006, $147.18, 0.1181%, 12586644, 38845889.36, 1208.23, 58412323107.67
30-Jun-2011, 145.98, $1505.50, 97.418750, 146.66392324, 146.269, $146.01, -0.1773%, 13119523, 38845889.36, 1208.23, 58460239802.16
01-Jul-2011, 144.94, $1483.00, 97.417120, 144.46958406, 144.825, $144.93, 0.0724%, 16359714, 38767955.66, 1205.81, 57470000538.80
04-Jul-2011, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
05-Jul-2011, 147.63, $1510.00, 97.413590, 147.09451881, 147.465, $147.63, 0.1121%, 15531600, 38767955.66, 1205.81, 58514199580.83
06-Jul-2011, 148.90, $1527.25, 97.413000, 148.7740026, 148.974, $148.92, -0.0360%, 13986627, 38767955.66, 1205.81, 59182298235.65
07-Jul-2011, 149.15, $1527.50, 97.411940, 148.79673591, 149.228, $149.16, -0.0458%, 15492800, 38767955.66, 1205.81, 59191341545.22
08-Jul-2011, 150.25, $1541.50, 97.411270, 150.15947286, 150.476, $150.28, -0.1303%, 13649966, 38755260.40, 1205.41, 59733438304.25
11-Jul-2011, 151.61, $1555.50, 97.408200, 151.51845698, 151.207, $151.58, 0.2468%, 20114989, 38755260.40, 1205.41, 60274042186.35
12-Jul-2011, 152.79, $1550.50, 97.407080, 151.02968186, 152.617, $152.76, 0.0934%, 24010398, 39398147.13, 1225.41, 61076403342.23
13-Jul-2011, 154.14, $1579.00, 97.406320, 153.80457196, 153.931, $154.12, 0.1226%, 25179512, 39398147.13, 1225.41, 62198568899.86
14-Jul-2011, 154.54, $1590.50, 97.405370, 154.92324678, 154.563, $154.57, 0.0046%, 17647437, 39398147.13, 1225.41, 62650960998.48
15-Jul-2011, 155.20, $1587.00, 97.404270, 154.58056981, 154.968, $155.22, 0.1625%, 18444458, 39739062.08, 1236.01, 63053414426.53
18-Jul-2011, 156.57, $1599.00, 97.401220, 155.74455737, 156.285, $156.55, 0.1695%, 17108952, 40167627.45, 1249.34, 64213481002.67
19-Jul-2011, 154.67, $1601.00, 97.400180, 155.93769507, 154.647, $154.63, -0.0111%, 22848906, 40060487.25, 1246.01, 64121580210.79
20-Jul-2011, 156.02, $1586.00, 97.398900, 154.47465171, 155.507, $155.99, 0.3105%, 13553562, 40060487.25, 1246.01, 63519976785.12
21-Jul-2011, 154.83, $1601.00, 97.398060, 155.93429328, 154.593, $154.86, 0.1726%, 18391644, 39953349.38, 1242.68, 63948653675.75
22-Jul-2011, 156.08, $1602.00, 97.397010, 156.03000678, 156.074, $156.12, 0.0296%, 11294091, 39924130.28, 1241.77, 63941096777.12
25-Jul-2011, 157.34, $1613.50, 97.394010, 157.14523449, 157.109, $157.34, 0.1469%, 12374020, 39924130.28, 1241.77, 64398117093.76
26-Jul-2011, 157.77, $1612.75, 97.392930, 157.07044556, 157.465, $157.77, 0.1938%, 11791315, 39924130.28, 1241.77, 64367468591.41
27-Jul-2011, 157.19, $1625.00, 97.392090, 158.26214843, 157.301, $157.17, -0.0832%, 18262308, 40021522.37, 1244.80, 65014090576.98
28-Jul-2011, 157.32, $1613.50, 97.390800, 157.1400575, 157.013, $157.30, 0.1825%, 11297791, 40605867.17, 1262.97, 65495975965.17
29-Jul-2011, 158.41, $1628.50, 97.390030, 158.59966299, 158.195, $158.29, 0.0597%, 17088944, 40625345.17, 1263.58, 66136059466.40
01-Aug-2011, 157.70, $1623.00, 97.386710, 158.05862879, 157.862, $157.69, -0.1089%, 14331453, 40625345.17, 1263.58, 65910448204.22
02-Aug-2011, 161.52, $1637.75, 97.385970, 159.49386857, 160.025, $161.50, 0.9220%, 24173679, 41209660.99, 1281.75, 67465906406.61
03-Aug-2011, 161.41, $1669.25, 97.385590, 162.56089162, 161.972, $161.46, -0.3159%, 27609604, 41355739.38, 1286.30, 69007098493.89
04-Aug-2011, 160.64, $1679.50, 97.384740, 163.55767711, 161.318, $160.65, -0.4140%, 39945373, 41355739.38, 1286.30, 69430233934.91
05-Aug-2011, 161.78, $1658.75, 97.383210, 161.53439545, 161.622, $161.76, 0.0854%, 24508172, 41355739.38, 1286.30, 68571350867.71
08-Aug-2011, 167.12, $1658.75, 97.380840, 164.86575986, 166.716, $167.12, 0.2423%, 42819412, 42115309.93, 1309.92, 71271467987.54
09-Aug-2011, 168.61, $1736.00, 97.380780, 169.05303123, 171.865, $168.70, -1.8418%, 55548342, 41696572.58, 1296.90, 72354697364.73
10-Aug-2011, 174.58, $1772.00, 97.380550, 172.5583285, 172.812, $174.57, 1.0176%, 44200687, 41684377.27, 1296.52, 73854964599.14
11-Aug-2011, 170.67, $1760.00, 97.379390, 171.38772946, 169.538, $170.77, 0.7270%, 49776896, 40924818.03, 1272.89, 72017123918.29
12-Aug-2011, 169.97, $1736.00, 97.378130, 169.04842884, 169.701, $169.97, 0.1586%, 29179405, 40515829.88, 1260.17, 70324146399.17
15-Aug-2011, 171.80, $1739.00, 97.374960, 169.33504941, 171.726, $171.82, 0.0550%, 17667803, 40515829.88, 1260.17, 70443380555.40
16-Aug-2011, 173.92, $1782.50, 97.374350, 173.56977851, 173.584, $173.90, 0.1818%, 19553245, 40603466.80, 1262.90, 72361240659.64
17-Aug-2011, 174.42, $1790.00, 97.373360, 174.29832166, 174.415, $174.44, 0.0142%, 16455764, 40895586.88, 1271.98, 73187865266.65
18-Aug-2011, 177.73, $1824.00, 97.372670, 177.60775871, 177.827, $177.73, -0.0545%, 25384165, 41372712.96, 1286.83, 75447775899.29
19-Aug-2011, 179.99, $1848.00, 97.371880, 179.94322814, 179.992, $179.96, -0.0177%, 34396109, 41499296.41, 1290.76, 76673809508.35
22-Aug-2011, 184.59, $1877.50, 97.369050, 182.81038387, 183.993, $184.56, 0.3079%, 27301329, 41294821.40, 1284.40, 77511602759.04
23-Aug-2011, 177.60, $1876.00, 97.367960, 182.66229187, 179.142, $177.64, -0.8387%, 55185787, 40496404.13, 1259.57, 75950980961.26
24-Aug-2011, 171.63, $1770.00, 97.365340, 172.33664445, 171.624, $171.63, 0.0035%, 70387086, 39620116.07, 1232.31, 70106546960.37
25-Aug-2011, 172.23, $1729.00, 97.363580, 168.34162171, 171.837, $172.28, 0.2578%, 43009713, 39620116.07, 1232.31, 68481371712.58
26-Aug-2011, 177.49, $1788.00, 97.363530, 174.08599426, 175.770, $177.49, 0.9783%, 38595320, 39571434.30, 1230.80, 70731139466.58
29-Aug-2011, 173.89, $1788.00, 97.360330, 174.08027094, 174.044, $173.90, -0.0829%, 24295671, 39571434.30, 1230.80, 70728814084.74
30-Aug-2011, 179.05, $1825.00, 97.359960, 177.68192468, 178.509, $179.10, 0.3308%, 23364682, 39620114.28, 1232.31, 72281006961.78
31-Aug-2011, 177.65, $1813.50, 97.358670, 176.55995211, 177.595, $177.69, 0.0536%, 14940527, 39620114.28, 1232.31, 71824588520.10
01-Sep-2011, 177.87, $1821.00, 97.357750, 177.28846854, 177.960, $177.84, -0.0676%, 13865792, 39620114.28, 1232.31, 72120949002.00
02-Sep-2011, 183.23, $1875.25, 97.357750, 182.5701236, 183.028, $183.22, 0.1051%, 19040135, 39620114.28, 1232.31, 74269526280.33
05-Sep-2011, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY, HOLIDAY
06-Sep-2011, 182.92, $1895.00, 97.353890, 184.48562141, 183.113, $182.91, -0.1108%, 21265000, 39620114.28, 1232.31, 75048750789.94
07-Sep-2011, 177.08, $1810.00, 97.350910, 176.20515125, 176.419, $177.07, 0.3688%, 21654300, 39620114.28, 1232.31, 71680255530.22
08-Sep-2011, 181.78, $1855.00, 97.350900, 180.58592822, 181.063, $181.80, 0.4071%, 20680903, 39590909.01, 1231.41, 73408179821.38
09-Sep-2011, 180.70, $1851.00, 97.349740, 180.19437497, 179.747, $180.69, 0.5249%, 22114300, 39928871.72, 1241.92, 73897713175.08
12-Sep-2011, 176.67, $1834.00, 97.346390, 178.53328531, 175.876, $176.69, 0.4630%, 22358300, 39928871.72, 1241.92, 73216500307.49
13-Sep-2011, 178.54, $1820.00, 97.345190, 177.1682513, 179.324, $178.49, -0.4653%, 22736000, 39909402.68, 1241.31, 72621266207.79
14-Sep-2011, 177.21, $1818.50, 97.344110, 177.0202657, 177.116, $177.17, 0.0307%, 22651400, 39909402.68, 1241.31, 72560606910.32
15-Sep-2011, 174.39, $1782.00, 97.342640, 173.46458768, 173.847, $174.37, 0.3008%, 20997782, 39909402.68, 1241.31, 71103134491.64
16-Sep-2011, 176.03, $1794.00, 97.341720, 174.631039, 175.799, $176.01, 0.1199%, 22883600, 40250098.70, 1251.91, 72192471522.84
19-Sep-2011, 173.27, $1794.00, 97.338520, 174.62529777, 172.786, $173.29, 0.2919%, 22978400, 40250098.70, 1251.91, 72190098097.75
20-Sep-2011, 175.78, $1799.00, 97.337520, 175.11019657, 175.480, $175.76, 0.1595%, 23150000, 40259832.45, 1252.21, 72408066281.23
21-Sep-2011, 173.59, $1793.00, 97.336370, 174.52410259, 174.402, $173.62, -0.4486%, 23185300, 40259832.45, 1252.21, 72165716420.70
22-Sep-2011, 169.05, $1722.00, 97.334180, 167.60945293, 169.215, $169.19, -0.0151%, 31307137, 40259832.45, 1252.21, 69306508785.12
23-Sep-2011, 159.80, $1689.00, 97.332540, 164.39465381, 159.820, $159.88, 0.0375%, 23534400, 40259832.45, 1252.21, 67977189350.63
26-Sep-2011, 157.58, $1598.00, 97.327450, 155.52926215, 156.196, $157.59, 0.8925%, 23987700, 40084643.04, 1246.76, 64031397228.12
27-Sep-2011, 160.63, $1659.00, 97.327720, 161.46667945, 160.628, $160.61, -0.0110%, 24334000, 39928918.69, 1241.92, 66217485243.27
28-Sep-2011, 156.20, $1643.00, 97.326300, 159.90710528, 156.476, $156.25, -0.1447%, 24545400, 39928918.69, 1241.92, 65577903874.44
29-Sep-2011, 157.70, $1613.00, 97.324530, 156.98446912, 157.080, $157.68, 0.3821%, 24505700, 39607747.74, 1231.93, 63861282038.44
30-Sep-2011, 158.08, $1620.00, 97.323640, 157.66429052, 157.932, $158.01, 0.0494%, 24632800, 39607747.74, 1231.93, 64137833384.55
03-Oct-2011, 160.99, $1655.50, 97.321360, 161.11551181, 160.569, $160.92, 0.2189%, 24698100, 39617479.87, 1232.23, 65557901756.66
04-Oct-2011, 157.63, $1638.00, 97.319840, 159.40989667, 155.712, $157.66, 1.2512%, 24851300, 39529892.02, 1229.51, 64720418048.05
05-Oct-2011, 159.49, $1617.00, 97.318200, 157.36352724, 159.290, $159.42, 0.0813%, 24839600, 39529892.02, 1229.51, 63889592061.14
06-Oct-2011, 160.49, $1635.00, 97.317640, 159.11434506, 160.854, $160.57, -0.1768%, 24692000, 39529892.02, 1229.51, 64600424094.18
07-Oct-2011, 159.18, $1652.00, 97.317060, 160.76778054, 159.352, $159.19, -0.1015%, 24708800, 39529892.02, 1229.51, 65271718898.57
10-Oct-2011, 163.24, $1661.00, 97.314140, 161.63877833, 162.768, $163.29, 0.3209%, 24685700, 39481234.95, 1227.99, 65544524612.30
11-Oct-2011, 162.10, $1663.00, 97.313130, 161.83173831, 161.832, $162.16, 0.2028%, 24846500, 39481234.95, 1227.99, 65622769885.61
12-Oct-2011, 163.26, $1682.00, 97.312650, 163.67987167, 163.286, $163.21, -0.0464%, 24595700, 39481234.95, 1227.99, 66372187962.61
13-Oct-2011, 162.30, $1656.00, 97.310770, 161.14663796, 162.378, $162.27, -0.0663%, 24450600, 39465715.88, 1227.51, 65344961693.56
14-Oct-2011, 163.40, $1678.00, 97.309910, 163.28602664, 163.597, $163.41, -0.1146%, 24212600, 39465715.88, 1227.51, 66212483801.33
17-Oct-2011, 162.62, $1682.00, 97.306760, 163.66997303, 162.583, $162.62, 0.0227%, 23960900, 39465715.88, 1227.51, 66368174062.18
18-Oct-2011, 161.84, $1631.00, 97.305090, 158.70460965, 160.875, $161.87, 0.6188%, 23909400, 39465715.88, 1227.51, 64354719214.30
19-Oct-2011, 159.75, $1652.50, 97.304300, 160.79536252, 159.847, $159.82, -0.0167%, 8555510, 39465715.88, 1227.51, 65202519502.12
20-Oct-2011, 157.77, $1620.00, 97.302800, 157.63054293, 157.558, $157.74, 0.1158%, 16637306, 39465715.88, 1227.51, 63919185158.02
21-Oct-2011, 159.52, $1642.50, 97.302060, 159.81863253, 159.259, $159.54, 0.1763%, 13301254, 39465715.88, 1227.51, 64806455490.34
24-Oct-2011, 161.02, $1652.00, 97.299020, 160.73798007, 160.974, $160.94, -0.0214%, 10167570, 39660313.92, 1233.56, 65500726877.14
25-Oct-2011, 165.59, $1656.00, 97.298020, 161.12552279, 166.268, $165.61, -0.3956%, 22073009, 40000856.99, 1244.16, 66222589868.03
26-Oct-2011, 167.31, $1715.00, 97.297910, 166.86591458, 167.503, $167.42, -0.0497%, 16953736, 40000856.99, 1244.16, 68581890893.45
27-Oct-2011, 169.94, $1718.00, 97.296890, 167.15606478, 169.788, $169.55, -0.1401%, 15816945, 39981397.61, 1243.55, 68667711412.65
28-Oct-2011, 169.62, $1741.00, 97.296210, 169.39270458, 169.787, $169.66, -0.0747%, 9255213, 39981397.61, 1243.55, 69586523040.98
31-Oct-2011, 167.34, $1722.00, 97.292670, 167.53798269, 167.207, $167.25, 0.0256%, 8324450, 39981397.61, 1243.55, 68824603288.08
01-Nov-2011, 167.41, $1699.00, 97.291160, 165.29768503, 167.280, $167.38, 0.0595%, 15017255, 39981397.61, 1243.55, 67904289011.49
02-Nov-2011, 169.06, $1743.00, 97.290970, 169.57816251, 168.880, $169.01, 0.0772%, 14325284, 39981397.61, 1243.55, 69662709157.06
03-Nov-2011, 171.72, $1758.00, 97.290200, 171.03617874, 171.702, $171.69, -0.0068%, 16795747, 39981397.61, 1243.55, 70261662225.85
04-Nov-2011, 170.85, $1749.00, 97.288960, 170.15838777, 170.835, $170.84, 0.0032%, 11057995, 40030042.09, 1245.06, 69986144888.43
07-Nov-2011, 174.98, $1782.00, 97.286490, 173.36452043, 174.520, $174.96, 0.2520%, 19813647, 40370544.81, 1255.65, 71911603075.94
08-Nov-2011, 173.53, $1795.00, 97.285710, 174.62784119, 173.322, $173.55, 0.1314%, 16045309, 40642944.80, 1264.13, 72924586482.03
09-Nov-2011, 172.07, $1784.00, 97.284400, 173.55536874, 172.770, $172.09, -0.3938%, 12267644, 40740229.20, 1267.15, 72650277354.89
10-Nov-2011, 171.14, $1756.00, 97.282690, 170.8284028, 171.125, $171.15, 0.0145%, 11826121, 40788870.54, 1268.67, 71594183614.08
11-Nov-2011, 173.96, $1773.00, 97.282030, 172.48104124, 173.839, $173.97, 0.0753%, 8766434, 40788870.54, 1268.67, 72286804384.93
14-Nov-2011, 173.20, $1776.00, 97.278920, 172.76735773, 172.883, $173.20, 0.1833%, 5880161, 40776411.02, 1268.28, 72406799625.95
15-Nov-2011, 173.36, $1785.00, 97.277940, 173.64111664, 173.278, $173.40, 0.0702%, 9246958, 40776411.02, 1268.28, 72772991983.16
16-Nov-2011, 171.51, $1756.00, 97.276590, 170.81768948, 172.357, $171.51, -0.4912%, 14963087, 41068240.79, 1277.36, 72102146730.26
